"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65"
"170","Mauritania","MRT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.26582278481013","3.79746835443038","3.79746835443038","3.79746835443038",NA,NA,"3.7037037037037002","3.7037037037037002",NA,"17.894736842105299","22.105263157894701","22.105263157894701","22.105263157894701","22.105263157894701","22.105263157894701","22.105263157894701",NA,"25.170068027210899","25.170068027210899","25.170068027210899","25.170068027210899","20.261437908496699","20.261437908496699","20.261437908496699"
"171","Mauritius","MUS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5757575757575797","7.5757575757575797","7.5757575757575797","5.71428571428571","5.71428571428571","5.71428571428571","5.71428571428571","5.71428571428571","17.1428571428571","17.1428571428571","17.1428571428571","17.1428571428571","17.1428571428571","18.840579710144901","18.840579710144901","18.840579710144901","18.840579710144901","18.840579710144901","11.5942028985507","11.5942028985507","11.5942028985507","11.5942028985507","20","20"
"172","Malawi","MWI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.6497175141242897","5.6497175141242897","8.2901554404145106","9.3264248704663206","9.3264248704663206","9.3264248704663206","9.3264248704663206","13.9896373056995","13.612565445026201","13.612565445026201","12.9533678756477","12.9533678756477","20.8333333333333","20.8333333333333","22.279792746114001","22.279792746114001","22.279792746114001","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","22.9166666666667","22.9166666666667"
"173","Malaysia","MYS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8125","7.8125",NA,"10.3626943005181","10.3626943005181","10.3626943005181","10.4712041884817","9.1324200913241995","9.1324200913241995","9.1324200913241995","10.0456621004566","10.8108108108108","9.9099099099099099","9.9099099099099099","10.4072398190045","10.4072398190045","10.360360360360399","10.360360360360399","10.360360360360399","10.360360360360399","10.360360360360399","13.901345291479799","14.4144144144144","14.8648648648649"
"174","North America","NAC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.353260869565236","15.353260869565236","16.304347826086946",NA,"16.711956521739125","16.576086956521774","16.847826086956537","17.496635262449537","17.631224764468342","18.169582772543766","18.648648648648663","19.111709286675669","18.977119784656807","18.977119784656807","20.107962213225402","20.754716981132059","20.675675675675699","21.698113207547166","22.279792746113991","22.178988326848273","22.366710013003882","25","25.877763328998711","28.141361256544531"
"175","Namibia","NAM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.2222222222222","22.2222222222222","22.2222222222222","25","25","25","26.3888888888889","25","26.923076923076898","26.923076923076898","26.923076923076898","26.923076923076898","26.923076923076898","24.3589743589744","24.3589743589744","24.3589743589744","24.3589743589744",NA,"41.346153846153797","41.346153846153797","41.346153846153797","46.153846153846203","42.7083333333333","43.269230769230802"
"176","New Caledonia","NCL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","Niger","NER","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2048192771084301","1.2048192771084301",NA,"1.2048192771084301","1.2048192771084301","1.2048192771084301","1.2048192771084301","12.389380530973501","12.389380530973501","12.389380530973501","12.389380530973501","12.389380530973501","9.7345132743362797",NA,"13.2743362831858","13.2743362831858","13.2743362831858","13.2743362831858","13.2743362831858","14.619883040935701","16.9590643274854","16.9590643274854","16.9590643274854","16.9590643274854"
"178","Nigeria","NGA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.41880341880342","3.41880341880342","3.41880341880342","4.7222222222222197","4.7222222222222197","6.3888888888888902","6.1111111111111098","6.9832402234636897","6.9832402234636897","6.9832402234636897","6.9832402234636897","6.8181818181818201","6.6666666666666696","6.6666666666666696","6.6666666666666696","5.5555555555555598","5.5555555555555598","5.5555555555555598","5.5555555555555598","3.3802816901408401","7.2222222222222197"
"179","Nicaragua","NIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.752688172042999","10.752688172042999","9.67741935483871","9.67741935483871",NA,"20.652173913043502","20.652173913043502","20.652173913043502","20.652173913043502","15.2173913043478","18.478260869565201","18.478260869565201","20.652173913043502","20.652173913043502","40.2173913043478","40.2173913043478","40.2173913043478","42.3913043478261","41.304347826087003","45.652173913043498","45.652173913043498","45.652173913043498","44.565217391304301","47.252747252747199"
"180","Netherlands","NLD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31.3333333333333","36","36","36","36","34","36.6666666666667","36.6666666666667","36.6666666666667","36.6666666666667","39.3333333333333","41.3333333333333","42","40.6666666666667","40.6666666666667","38.6666666666667","38.6666666666667","38.6666666666667","37.3333333333333","37.3333333333333","36","36","31.3333333333333","33.3333333333333"
"181","Norway","NOR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.363636363636402","36.363636363636402","36.363636363636402","36.363636363636402","35.7575757575758","36.363636363636402","36.363636363636402","38.181818181818201","37.869822485207102","37.869822485207102","36.094674556213","36.094674556213","39.644970414201197","39.644970414201197","39.644970414201197","39.644970414201197","39.644970414201197","39.644970414201197","39.644970414201197","39.644970414201197","41.420118343195298","41.420118343195298","40.828402366863898","41.420118343195298"
"182","Nepal","NPL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4146341463414598","3.4146341463414598","5.8536585365853702","5.8536585365853702","5.8536585365853702","5.8536585365853702","5.8536585365853702","5.8536585365853702","5.8536585365853702","5.8823529411764701","17.325227963525801","33.164983164983198","33.164983164983198","33.164983164983198","33.164983164983198","33.164983164983198",NA,"29.480737018425501","29.5492487479132","29.5798319327731","29.5798319327731","32.727272727272698","32.727272727272698","32.727272727272698"
"183","Nauru","NRU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0",NA,"0","0","0","0","0","0","0","0","0","5.2631578947368398","5.2631578947368398","5.2631578947368398","5.2631578947368398","10.526315789473699","10.526315789473699","10.526315789473699","10.526315789473699"
"184","New Zealand","NZL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.1666666666667","29.1666666666667","29.1666666666667","30.8333333333333","30.8333333333333","29.1666666666667","28.3333333333333","28.3333333333333","32.2314049586777","32.2314049586777","33.057851239669397","33.606557377049199","33.606557377049199","33.606557377049199","32.2314049586777","32.2314049586777","32.2314049586777","29.752066115702501","31.404958677686","31.404958677686","38.3333333333333","38.3333333333333","40.8333333333333","48.3333333333333"
"185","OECD members","OED","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.00117439812097","16.340129288910997","17.289859407717618","18.048571734246281","17.728334857258965","19.241019081121411","19.506881869492023","20.088656054805558","20.69884512881255","21.09983246279689","22.237555446032538","22.388648009459999","23.087525844245349","23.167011120952665","23.963768829378754","25.027074923697935","26.165650206570923","26.790902715158797","27.843294023585855","27.965593118623726","28.871681415929199","29.874864518671789","30.801812450748614","31.499013806706113"
"186","Oman","OMN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.4096385542168699","2.4096385542168699","2.4096385542168699","0","0","0","0","1.19047619047619","1.19047619047619","1.19047619047619","1.19047619047619","1.1764705882352899","1.1764705882352899","1.1764705882352899","1.1764705882352899","2.32558139534884","2.32558139534884"
"187","Other small states","OSS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.9171974522293009","8.4337349397590344","9.7444089456868959","10.652920962199309","10.927835051546392","12.606232294617559","13.311475409836072","13.74631268436579","14.655679811653917","13.711453744493395","14.83547127718907","15.280235988200586","15.241419429901105","15.599534342258446","16.104651162790699","17.094515752625437","17.087492660011744","17.428397318708104","18.613974799541808","19.010123734533185","18.562168532704771","19.952494061757715","20.518477661334803","20.942982456140349"
"188","Pakistan","PAK","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.30414746543779","2.30414746543779",NA,NA,NA,"21.052631578947398","21.637426900584799","21.345029239766099","21.345029239766099","21.345029239766099","21.052631578947398","22.485207100591701","22.2222222222222","22.2222222222222","22.514619883040901","22.514619883040901","20.743034055727598","20.743034055727598","20.588235294117599","20.588235294117599","20.588235294117599","20.234604105571801","20.234604105571801","20.175438596491201"
"189","Panama","PAN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.7222222222222197","9.7222222222222197",NA,"9.8591549295774605","9.8591549295774605","9.8591549295774605","9.8591549295774605","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","8.4507042253521103","8.4507042253521103","8.4507042253521103","8.4507042253521103","8.4507042253521103","19.2982456140351","18.309859154929601","18.309859154929601","18.309859154929601","18.309859154929601","21.126760563380302","22.5352112676056"
"190","Peru","PER","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.8333333333333","10.8333333333333","10.8333333333333",NA,"18.3333333333333","18.3333333333333","18.3333333333333","18.3333333333333","18.3333333333333","29.1666666666667","29.1666666666667","29.1666666666667","27.5","27.5","21.538461538461501","21.538461538461501","21.538461538461501","22.307692307692299","22.307692307692299","27.692307692307701","27.692307692307701","27.692307692307701","30","26.153846153846199"
"191","Philippines","PHL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.0599078341014","12.4423963133641","12.4423963133641","11.2612612612613","17.757009345794401","17.757009345794401","17.757009345794401","15.254237288135601","15.254237288135601","15.254237288135601","20.5020920502092","20.5020920502092","20.9737827715356","22.1428571428571","22.887323943662","22.887323943662","27.335640138408301","27.335640138408301","27.241379310344801","29.794520547945201","29.4520547945205","29.4520547945205","27.960526315789501","27.960526315789501"
"192","Palau","PLW","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5","12.5","12.5","12.5","6.25"
"193","Papua New Guinea","PNG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.8348623853210999","1.8348623853210999","1.8348623853210999","1.8348623853210999","1.8348623853210999",NA,"0.91743119266055095","0.91743119266055095","0.91743119266055095","0.91743119266055095","0.91743119266055095","0.91743119266055095","0.91743119266055095","0.91743119266055095","0.91743119266055095","2.7027027027027","2.7027027027027","2.7027027027027","2.7027027027027","2.7027027027027","0","0","0","0"
"194","Poland","POL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.0434782608696","13.0434782608696","13.0434782608696","13.0434782608696","20.2173913043478","20.2173913043478","20.2173913043478","20.2173913043478","20.434782608695699","20.434782608695699","20.434782608695699","20.2173913043478","20","20","23.695652173913","23.695652173913","23.695652173913","24.347826086956498","27.3913043478261","27.3913043478261","28.043478260869598","28.043478260869598","28.695652173913","28.695652173913"
"195","Pre-demographic dividend","PRE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.007412898443292","11.288318144159069","12.823980166779352","13.084504088907524","13.689604685212302","15.286729466203941","16.096954630205104","16.671909405473425","17.217696853537777","17.419756933624186","17.194210275170985","19.533132530120479","20.154594904093901","21.254612546125461","20.934805626985323","21.843148357870888","22.140948093965388","22.293166689308524","22.045611610228061","22.011331444759215","22.865013774104696"
"196","Puerto Rico","PRI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Korea, Dem. People's Rep.","PRK","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.0873362445415","20.0873362445415","20.0873362445415","20.0873362445415","20.0873362445415","20.0873362445415",NA,"20.0873362445415","20.0873362445415","20.0873362445415","20.0873362445415","20.0873362445415","15.5749636098981","15.5749636098981","15.5749636098981","15.5749636098981","15.5749636098981","16.302765647743801","16.302765647743801","16.302765647743801","16.302765647743801","16.302765647743801","17.612809315866102","17.612809315866102"
"198","Portugal","PRT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.0434782608696","13.0434782608696","18.695652173913","17.3913043478261","18.695652173913","19.130434782608699","19.130434782608699","19.130434782608699","21.304347826087","21.304347826087","28.260869565217401","28.260869565217401","27.3913043478261","27.3913043478261","28.695652173913","28.695652173913","31.304347826087","31.304347826087","34.7826086956522","34.7826086956522","34.7826086956522","34.7826086956522","38.695652173912997","40"
"199","Paraguay","PRY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,"2.5","2.5","2.5","2.5","8.75","10","10","10","10","12.5","12.5","12.5","12.5","12.5","17.5","15","15","15","13.75","15","15","16.25"
"200","West Bank and Gaza","PSE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Pacific island small states","PSS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5862068965517242","2.0905923344947737","4.6583850931676976",NA,"2.9498525073746307","3.1976744186046497","2.7355623100303945","3.5897435897435903","3.8560411311053993",NA,NA,NA,NA,NA,NA,NA,NA,"4.8648648648648649","5.6756756756756754","6.4690026954177897","7.2776280323450138","7.795698924731183","7.7747989276139409","8.1081081081081088"
"202","Post-demographic dividend","PST","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.885917619150312","17.949298325033958","18.238855255916341","19.417475728155338","18.957345971563978","20.129270544783004","20.724543080939945","21.670478057279752","22.034078807241741","22.775649212430817","23.65762892078682","24.317723266433056","24.737456242707122","24.854204220125123","25.319420783645658","25.939329430548163","27.478002756281143","28.128388635870746","28.565245617831639","28.562155144433632","29.57156662729518","30.427773000859851","31.97249677696605","32.935355491018605"
"203","French Polynesia","PYF","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Qatar","QAT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","9.7560975609756095","9.7560975609756095","9.7560975609756095","9.7560975609756095"
"205","Romania","ROU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2886297376093303","7.2886297376093303","7.2886297376093303",NA,"10.7246376811594","10.7246376811594","10.7246376811594","11.445783132530099","11.178247734138999","11.178247734138999","9.3939393939393891","11.377245508982","11.377245508982","11.377245508982","11.2121212121212","13.3495145631068","13.3495145631068","13.5135135135135","13.715710723192","13.715710723192","20.668693009118499","20.668693009118499","21.884498480243199","21.884498480243199"
"206","Russian Federation","RUS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.2222222222222","10.2222222222222",NA,"7.7097505668934199","7.5723830734966597","7.5723830734966597","7.5723830734966597","9.8434004474272907","9.8434004474272907","9.8434004474272907","14","14","14","14","13.5555555555556","13.5555555555556","13.5555555555556","13.5555555555556","13.5555555555556","12.6666666666667","15.7777777777778","15.7777777777778","15.7777777777778","15.7777777777778"
"207","Rwanda","RWA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.1428571428571","17.1428571428571","17.1428571428571","25.714285714285701","25.675675675675699","25.675675675675699","48.75","48.75","48.75","48.75","48.75","56.25","56.25","56.25","56.25","56.25","63.75","63.75","63.75","63.75","61.25","61.25","61.25","61.25"
"208","South Asia","SAS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7558139534883699","6.0535506402793944","7.0103092783505181","8.4440969507427681","8.1223628691983123","9.090909090909097","9.2011019283746549","9.0159428257284286","13.276434329065918","12.843601895734597","14.262905800957949","18.442447582370562","20.049504950495063","20.049504950495063","20.337587484561549","20.337587484561549","15.748898678414104","19.23872569300789","19.319114027891718","19.391947411668035","19.39991779695848","17.104557640750656","18.957345971563971","18.921475875118258"
"209","Saudi Arabia","SAU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","19.867549668874201","19.867549668874201","19.867549668874201","19.867549668874201","19.867549668874201","19.867549668874201","19.867549668874201","19.867549668874201"
"210","Sudan","SDN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.25","5.25",NA,NA,"9.7222222222222197","9.7222222222222197","9.7222222222222197","9.7222222222222197","14.6666666666667","17.7777777777778","18.058690744921002","18.058690744921002","18.918918918918902","25.5605381165919","24.5762711864407","24.5762711864407","24.5762711864407","24.293785310734499","30.5164319248826","30.5164319248826","30.5164319248826","30.5164319248826",NA,NA
"211","Senegal","SEN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6666666666667","12.1428571428571","12.1428571428571","12.1428571428571","16.6666666666667","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667","19.1666666666667","22","22","22.6666666666667","22.6666666666667","22.6666666666667","42.6666666666667","42.6666666666667","43.3333333333333","42.6666666666667","42.6666666666667","41.818181818181799","41.818181818181799","41.818181818181799","43.030303030303003"
"212","Singapore","SGP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7619047619047601","4.7619047619047601","4.3010752688171996","4.3010752688171996","11.764705882352899","11.764705882352899","15.9574468085106","15.9574468085106","15.9574468085106","21.176470588235301","24.468085106383","24.468085106383","23.404255319148898","23.404255319148898","22.2222222222222","24.2424242424242","24.2424242424242","25.252525252525299","23.913043478260899","23.762376237623801","23","23","23","29.473684210526301"
